"iSpline(gmap, degree = 2, df = 5, intercept = TRUE)1","iSpline(gmap, degree = 2, df = 5, intercept = TRUE)2","iSpline(gmap, degree = 2, df = 5, intercept = TRUE)3","iSpline(gmap, degree = 2, df = 5, intercept = TRUE)4","iSpline(gmap, degree = 2, df = 5, intercept = TRUE)5","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)1","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)2","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)3","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)4","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)5","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)1","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)2","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)3","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)4","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)5","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)1","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)2","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)3","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)4","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)5","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)1","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)2","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)3","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)4","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)5","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)1","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)2","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)3","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)4","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)5","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)1","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)2","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)3","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)4","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)5"
0.997681533686139,0.895178864305688,0.2412122920447,0,0,0.997924838927658,0.894156530767625,0.246552503210964,0,0,1,0.94391806780218,0.397252643037537,0.000597944565555909,0,0.999998756770937,0.995524998279661,0.68902149829755,0,0,1,1,0.79485619643505,0.182232602119034,0.000203538211965375,1,1,0.939359998758369,0.593757944435913,0.137316107677915,1,0.968128186357748,0.234577662197106,0.00302747237534694,0
0.999796458375738,0.949968992127107,0.307881307659332,0,0,0.997924838927658,0.894156530767625,0.246552503210964,0,0,0.99998491374482,0.889469015528652,0.301537544917671,0,0,1,1,0.893460337789162,0.132782050255836,0.00364132908511607,1,0.999982199869556,0.731609341778358,0.117609685355643,0,1,1,0.834284646635518,0.337135424855026,0.0337607067840138,1,1,0.655706112402423,0.138770895665106,0.00362954149794011
0.999470871285365,0.935533746451135,0.286736812125269,0,0,0.997924838927658,0.894156530767625,0.246552503210964,0,0,0.99997893819982,0.887402998251251,0.298849261752917,0,0,1,1,0.82414151925078,0.0260145681581686,0,1,1,0.79485619643505,0.182232602119034,0.000203538211965375,1,1,0.877751300885549,0.422538620768771,0.0586213748696848,1,1,0.694507137801118,0.171702246384099,0.00651278899601656
1,1,0.987427098041623,0.799984081047046,0.331816112881202,1,1,0.977727630862076,0.718245479605206,0.240056573524358,0.99083099601293,0.720186798387519,0.160683222576761,0,0,1,1,0.843662450972545,0.0446573157891496,5.68957669549386e-05,1,1,0.847313028151368,0.262511843448351,0.0031803389454451,1,0.933832905836275,0.199470807674691,0.00072923074374559,0,1,0.946098006407464,0.198823709351614,0.00144147946364778,0
1,0.979075194810332,0.369292203254467,0,0,1,1,0.589273542600897,0.020736,0,1,0.997873827846884,0.678758328476629,0.0560153032976921,0,0.999844596367036,0.98206585117996,0.602999992921206,0,0,1,0.969241666797659,0.438575849369357,0.00877912573491846,0,1,1,0.614608659851024,0.0992204644764768,0.00110274470698617,0.997813413989456,0.680716508334424,0.0607003924062148,0,0
0.997681533686139,0.895178864305688,0.2412122920447,0,0,0.997924838927658,0.894156530767625,0.246552503210964,0,0,0.999638737464744,0.853780406242633,0.260421243618232,0,0,1,1,0.861682542223645,0.0690171111206891,0.000455166135639508,1,1,0.847313028151368,0.262511843448351,0.0031803389454451,1,1,0.757738412016386,0.226256879078055,0.0124661991200589,1,1,0.539120536313288,0.0675507836211895,0.000304471372055305
1,1,0.981085281364611,0.746489603351935,0.271387803654816,1,1,0.984357403294078,0.76981572958337,0.292161989415882,0.976879197743595,0.634483070288155,0.118869145930897,0,0,1,1,0.931371568078124,0.258146100277694,0.0195152480655439,1,1,0.847313028151368,0.262511843448351,0.0031803389454451,0.999872659198119,0.78355599834762,0.099435687622756,0,0,1,0.873782726536338,0.13283823759145,0.000112415302269156,0
1,1,0.925136595248327,0.469737888068338,0.0865313495675921,1,1,0.984357403294078,0.76981572958337,0.292161989415882,0.984645947669113,0.676500540458886,0.137925784651523,0,0,1,1,0.82414151925078,0.0260145681581686,0,1,1,0.889965621845009,0.354260511583231,0.0130266311945736,0.912723997483178,0.380303727877984,0.0199996265887666,0,0,0.999902932879989,0.754393307955423,0.0799887124767618,0,0
0.961304829025036,0.663836488252663,0.107023941652133,0,0,1,1,0.984357403294078,0.76981572958337,0.292161989415882,0.78052807371226,0.254218659843691,0.020307748447564,0,0,0.99996643281528,0.989962125562493,0.645055108411731,0,0,1,1,0.969242183211069,0.656035364724583,0.12499979044127,1,0.96309863961103,0.2438208649705,0.00224607798764477,0,1,1,0.504495756579583,0.0528721688498364,8.79911101456584e-05
0.796458375737838,0.324278705960916,0.0257820528630739,0,0,1,1,0.984357403294078,0.76981572958337,0.292161989415882,0.755859375,0.230651156835328,0.0171408735826668,0,0,0.999920433339922,0.986298765366822,0.623791295914828,0,0,1,1,0.982821236037204,0.751373005842795,0.203541692508486,1,0.881162995716248,0.150366992685712,6.45061478141525e-05,0,1,1,0.526040626294657,0.0617014927217677,0.000200537917823467
0.956035009159373,0.644431606049047,0.100046391722307,0,0,1,1,0.984357403294078,0.76981572958337,0.292161989415882,0.683223312270264,0.172936076053527,0.0104834970796727,0,0,1,1,0.9416473225006,0.305752760007142,0.0291306326809285,1,1,0.986245732884251,0.781210880871942,0.235625079700848,1,0.999210824329209,0.404864374442356,0.019387030263985,0,1,0.978945716738061,0.259553613463092,0.00457764115466099,0
0.93385891067067,0.57496066231133,0.0780204534644046,0,0,0.992712432744859,0.830546585944917,0.194487792024185,0,0,0.999156714262384,0.833957652537809,0.241344815579001,0,0,1,1,0.907338109341231,0.171134296744639,0.00711197086936732,1,1,0.889965621845009,0.354260511583231,0.0130266311945736,1,1,0.999999860212337,0.999900075071518,0.980937910512984,0.71915820190407,0.15937164740353,0.0037868712358162,0,0
0.890824963744148,0.473561269514053,0.0525446446922585,0,0,0.992712432744859,0.830546585944917,0.194487792024185,0,0,1,0.915053583378403,0.339415959138059,5.40676147963634e-06,0,1,1,0.843662450972545,0.0446573157891496,5.68957669549386e-05,1,1,0.862569888297633,0.292029336274875,0.00549563613942459,1,1,0.999401679691862,0.975219034573717,0.719735589269758,0.794502632989167,0.215689227288041,0.00634332680681914,0,0
1,1,0.987427098041623,0.799984081047046,0.331816112881202,1,1,0.977727630862076,0.718245479605206,0.240056573524358,0.996929319116556,0.786531379861798,0.202911103286721,0,0,1,1,0.893460337789162,0.132782050255836,0.00364132908511607,1,1,0.847313028151368,0.262511843448351,0.0031803389454451,1,0.860436273311666,0.136511674746306,1.49084227447227e-05,0,1,0.890069676678263,0.144006100144159,0.000216593412737559,0
1,0.979075194810332,0.369292203254467,0,0,1,1,0.589273542600897,0.020736,0,1,0.997397045635029,0.669209403735809,0.0515163154434411,0,0.999731462522238,0.97727717942706,0.582675890335322,0,0,1,0.969241666797659,0.438575849369357,0.00877912573491846,0,1,1,0.614608659851024,0.0992204644764768,0.00110274470698617,0.997813413989456,0.680716508334424,0.0607003924062148,0,0
0.93385891067067,0.57496066231133,0.0780204534644046,0,0,0.992712432744859,0.830546585944917,0.194487792024185,0,0,0.997608897644232,0.797829949827339,0.211306381602213,0,0,1,1,0.878261826622909,0.0985675054953851,0.00153618570778334,1,1,0.91345506064321,0.419710423296782,0.0254427115635608,1,1,0.999934520718355,0.994131674241665,0.858285214292145,0.433732703004831,0.0441949255275702,0.000474293789374794,0,0
0.963773963845919,0.673446009671363,0.110631191680026,0,0,0.992712432744859,0.830546585944917,0.194487792024185,0,0,0.973930951048335,0.620776341315496,0.113164424450799,0,0,1,1,0.96623108941007,0.458658387158347,0.0757282658170232,1,1,0.889965621845009,0.354260511583231,0.0130266311945736,1,1,1,1,1,0,0,0,0,0
0.98815681928048,0.799222673567783,0.169950055493896,0,0,0.992712432744859,0.830546585944917,0.194487792024185,0,0,0.999844460801211,0.867806137027194,0.275370111061165,0,0,1,1,0.907338109341231,0.171134296744639,0.00711197086936732,1,1,0.775017012865168,0.158753151751233,2.54430016115755e-05,1,1,0.919242225065899,0.528712331946991,0.102109395554939,0.991532216117687,0.609060488883993,0.0464891874514681,0,0
0.99127315285976,0.823469052144553,0.184937371174885,0,0,1,1,0.82182104689661,0.217590005065945,0.0143472514842336,0.654000016925593,0.153654254638644,0.00859875187578826,0,0,1,0.997396917950854,0.711734693877551,0,0,1,1,0.998647732110919,0.946815254495407,0.558517949449851,1,0.981303445615243,0.287974799867053,0.00487910535427942,0,0.950359700709215,0.439113673745479,0.0233061768767532,0,0
0.972600991629351,0.711176306943177,0.125870578839502,0,0,1,1,0.918145718955618,0.440453314699974,0.0719330872467334,0.604534301888317,0.125101693086434,0.00611683975415261,0,0,1,1,0.861682542223645,0.0690171111206891,0.000455166135639508,1,1,0.999217439051056,0.962413547607808,0.620522048394263,1,0.951947709379435,0.224463960440406,0.0014593187697283,0,0.950301905121423,0.438963390238828,0.0232904191111918,0,0
0.29572968082129,0.0290860806712482,0.000495481211352465,0,0,1,1,0.918145718955618,0.440453314699974,0.0719330872467334,0.578125,0.111687857700312,0.0050787773578272,0,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,1,0.999217439051056,0.962413547607808,0.620522048394263,1,0.866114147616764,0.140091122093542,2.36259153878038e-05,0,0.970205659929636,0.499701720117883,0.0302587567642669,0,0
0.7887297571494,0.314709154826395,0.0244253886040789,0,0,1,1,0.918145718955618,0.440453314699974,0.0719330872467334,0.670909372194626,0.164571726272441,0.00964523124511969,0,0,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,1,1,0.998647732110919,0.946815254495407,0.558517949449851,0.981069602964964,0.573749253502231,0.045811292919566,0,0,0.974962000047356,0.518006700660675,0.0326146869633663,0,0
1,1,0.840277578825065,0.255934267815679,0.0224380046865254,1,1,0.977727630862076,0.718245479605206,0.240056573524358,0.997020521409475,0.787957694351254,0.203948125663377,0,0,1,1,0.878261826622909,0.0985675054953851,0.00153618570778334,1,1,0.79485619643505,0.182232602119034,0.000203538211965375,1,0.914144102598363,0.178044470281969,0.000328614648348594,0,0.986668616705624,0.575392383925917,0.0408981338682643,0,0
1,0.979075194810332,0.369292203254467,0,0,1,1,0.589273542600897,0.020736,0,1,0.99764346935394,0.673995114691521,0.0537344231201773,0,1,0.997396917950854,0.711734693877551,0,0,1,0.969241666797659,0.438575849369357,0.00877912573491846,0,1,1,0.614608659851024,0.0992204644764768,0.00110274470698617,0.997813413989456,0.680716508334424,0.0607003924062148,0,0
0.986973336047222,0.790895524614749,0.165140437726453,0,0,1,0.989841892092747,0.424384935054894,0.000323999999999998,0,1,1,0.970986938843867,0.635023470868798,0.105615265755338,0.999920433339922,0.986298765366822,0.623791295914828,0,0,0.962962930976423,0.530833331532695,0.0699775666814902,0,0,0.853146912393691,0.291272937577754,0.0122394395270803,0,0,1,1,0.783379560440429,0.271364858791623,0.020751457479103
1,0.994195675391211,0.437455635596799,0.000694762010087619,0,0.97667638483965,0.725114659419059,0.135302304004948,0,0,1,0.980178395944081,0.520991311507015,0.0100612640143258,0,1,1,0.843662450972545,0.0446573157891496,5.68957669549386e-05,1,0.982200072475936,0.494453713114639,0.0171467788192859,0,1,1,0.89155445997854,0.454582592302135,0.0701416761755291,1,1,0.503179176474105,0.0523640557239383,8.30676932376209e-05
0.997681533686139,0.895178864305688,0.2412122920447,0,0,0.97667638483965,0.725114659419059,0.135302304004948,0,0,1,0.998752327619256,0.700664770187075,0.0675151389321431,0,1,1,0.82414151925078,0.0260145681581686,0,1,0.927091444914115,0.331090638995514,0.00109739071686481,0,1,1,0.905105390339617,0.489016304728815,0.0840147367026932,0.995057775095294,0.642099837893344,0.0526055747982596,0,0
0.999950307220639,0.962540788509472,0.330040548714245,0,0,0.97667638483965,0.725114659419059,0.135302304004948,0,0,1,1,0.821414627473291,0.177109293653649,3.79786121072255e-05,0.99999005416749,0.993042135341823,0.666796739507458,0,0,1,0.857600579807491,0.236174389534404,0,0,1,1,0.825755711287204,0.322619607691547,0.0303077126382685,0.975491471432002,0.52017837438086,0.0329027723500333,0,0
0.999863643013434,0.954371687919823,0.315153797368004,0,0,0.878787617191816,0.445772599008117,0.0478439104495981,0,0,1,1,0.890326258097035,0.309346915294718,0.00569424198250729,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,0.998219098351399,0.756872114474516,0.160281991461115,0,0,1,0.999958763288537,0.443185039023503,0.0274786824042309,0,1,0.901645383673569,0.152921174515306,0.000330873673750679,0
0.998371667005903,0.907611594467117,0.253686380212462,0,0,0.878787617191816,0.445772599008117,0.0478439104495981,0,0,1,1,0.855141406017448,0.232300243626863,0.000962659532423943,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,0.999777385707808,0.810833488901208,0.195783347031103,0,0,1,0.999999999988805,0.465317234145409,0.0332034296218807,0,0.999993020048101,0.775850148840472,0.0869331133637946,0,0
0.998371667005903,0.907611594467117,0.253686380212462,0,0,0.859060637999473,0.411027073415209,0.0409547845734861,0,0,1,0.999999973258051,0.799619268329176,0.148921718744593,0,1,0.999833402748855,0.780984943405042,0.00561914672216441,0,1,0.877910187231682,0.258273789531653,1.71464856110387e-05,0,1,1,0.588942600321265,0.0839594134409251,0.000589204936734591,0.993791028585791,0.628931017535329,0.0500863347264489,0,0
1,1,0.63144953536015,0.0395103774932024,0.000134864040189484,1,1,0.977727630862076,0.718245479605206,0.240056573524358,0.994693863433408,0.757207910145203,0.182902162870418,0,0,1,1,0.878261826622909,0.0985675054953851,0.00153618570778334,1,1,0.79485619643505,0.182232602119034,0.000203538211965375,1,1,0.617659229000357,0.101160346390967,0.00118046226353608,1,0.998243313376859,0.357404505569977,0.0151143268241004,0
1,0.979075194810332,0.369292203254467,0,0,1,1,0.589273542600897,0.020736,0,1,0.99694916812749,0.661185483027198,0.0479565847866709,0,0.986762096929597,0.836333285322737,0.316697282450962,0,0,1,0.969241666797659,0.438575849369357,0.00877912573491846,0,1,0.953342937410113,0.226683361368035,0.00153924297805984,0,0.99592534090083,0.652368484182722,0.0546506361094697,0,0
0.97455729696723,0.720413007621326,0.129887426668781,0,0,0.708215751940093,0.227875984714058,0.0141759734665476,0,0,1,0.999038974572471,0.70987678470719,0.0728900221460951,0,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,1,0.912548838786941,0.305860822756611,0.000462959509610612,0,1,1,0.635353460955353,0.112969206244785,0.00171508690618348,1,0.867677330565765,0.12900537098467,8.5789877248949e-05,0
0.99127315285976,0.823469052144553,0.184937371174885,0,0,0.708215751940093,0.227875984714058,0.0141759734665476,0,0,1,1,0.86014758869383,0.241900977121328,0.00130373454374335,1,1,0.919955174897943,0.213097796304392,0.0122894856622667,0.979714465337049,0.59934844575402,0.0908498941529832,0,0,1,0.999213655456902,0.404938566780932,0.0194007453878992,0,1,0.983982522756317,0.274473947013163,0.00569740445481443,0
0.958725972547323,0.654163758609287,0.103495968618055,0,0,0.414181166010761,0.060775311119376,0.00161573830088708,0,0,1,1,0.863095199565888,0.24774608456911,0.00154264931380362,1,0.999833402748855,0.780984943405042,0.00561914672216441,0,0.979714465337049,0.59934844575402,0.0908498941529832,0,0,1,1,0.670521049408765,0.139461032942448,0.00330540454560697,1,1,0.643215573234786,0.129276458957655,0.00295911817669061
0.958725972547323,0.654163758609287,0.103495968618055,0,0,0.414181166010761,0.060775311119376,0.00161573830088708,0,0,1,1,0.859155731303211,0.239966573414376,0.00122995626822157,1,1,0.82414151925078,0.0260145681581686,0,0.979714465337049,0.59934844575402,0.0908498941529832,0,0,1,1,0.670521049408765,0.139461032942448,0.00330540454560697,1,1,0.643215573234786,0.129276458957655,0.00295911817669061
0.995766970282923,0.868313324324557,0.21750436023466,0,0,0.414181166010761,0.060775311119376,0.00161573830088708,0,0,1,1,0.859155731303211,0.239966573414376,0.00122995626822157,0.999731462522238,0.97727717942706,0.582675890335322,0,0,0.993989471210977,0.697065709736564,0.12935466858355,0,0,1,0.999974030886494,0.446399209474274,0.0282576877890003,0,1,1,0.64817156537603,0.132983014098107,0.00321236513051819
0.914130877264401,0.52438863985413,0.0644457363658252,0,0,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,0.999997563139881,0.790691402545938,0.13880440824077,0,0.9983452621162,0.945480332052264,0.487877565177996,0,0,0.990455489941966,0.665392173190103,0.115507627887282,0,0,1,1,0.53800457041707,0.058825250227307,0.000106864194706876,1,0.999992635338088,0.420292944803138,0.0270291456978128,0
0.914130877264401,0.52438863985413,0.0644457363658252,0,0,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,0.999999973258051,0.799619268329176,0.148921718744593,0,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,0.990455489941966,0.665392173190103,0.115507627887282,0,0,1,1,0.469479642070619,0.034379777056492,1.58724830916027e-08,1,1,0.476400175916599,0.0427808517430312,1.91400025743097e-05
1,0.999998280200116,0.560044203697532,0.0144488786785409,0,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,1,0.830571021114377,0.190590677389415,0.000128177815861886,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,0.985752837566751,0.632763730815777,0.10268592812624,0,0,1,1,0.606488137044807,0.0941896355350037,0.000914354725094708,1,1,0.615472586820537,0.109929823735964,0.00181229012412758
1,0.999410108639759,0.508250455643914,0.00555809608070095,0,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,1,0.847934092941305,0.219167032864892,0.000593415814175398,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,0.979714465337049,0.59934844575402,0.0908498941529832,0,0,1,0.84955904327861,0.130055940907102,4.99150162647016e-06,0,1,0.988664042601657,0.291653644585221,0.00718182341157057,0
1,1,0.732535135049102,0.110343427658772,0.00320486479879971,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,1,0.857157969821758,0.236119042175404,0.00109085589253002,0.999731462522238,0.97727717942706,0.582675890335322,0,0,0.972173530698925,0.565315633840573,0.0799603198170152,0,0,1,1,0.531727872765208,0.0561633990028056,8.03984408773539e-05,1,1,0.45330176308835,0.0356164028235803,2.02107241357986e-06
1,0.999986241600927,0.551595981269539,0.01256677924887,0,1,1,0.977727630862076,0.718245479605206,0.240056573524358,0.996023379206194,0.773520154561403,0.193735641540345,0,0,1,1,0.843662450972545,0.0446573157891496,5.68957669549386e-05,1,1,0.775017012865168,0.158753151751233,2.54430016115755e-05,1,0.999906242736989,0.436064502706525,0.02581203711896,0,1,0.935173570302145,0.185237303256894,0.00101339362593354,0
1,0.979075194810332,0.369292203254467,0,0,1,1,0.589273542600897,0.020736,0,1,0.999164156979306,0.714439901594711,0.0756812573531957,0,0.996588579449175,0.920616104044597,0.436265192861744,0,0,1,0.969241666797659,0.438575849369357,0.00877912573491846,0,1,0.953342937410113,0.226683361368035,0.00153924297805984,0,0.99592534090083,0.652368484182722,0.0546506361094697,0,0
0.998658294957256,0.913564701013207,0.260081537856233,0,0,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,1,0.911513597264519,0.36884275278739,0.0130266639527783,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,0.886022700534008,0.357588873400744,0.0322877309267011,0,0,1,0.995495664622566,0.355668541270418,0.0116973885826957,0,1,1,0.507592347229907,0.0540812830602955,0.00010036787141485
1,1,0.882867897672367,0.346704093185915,0.0438242279033699,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,1,0.974952401574757,0.662841958514465,0.123430980770954,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,0.742298927907923,0.198417647440381,0.0113562367691229,0,0,1,0.984094430314222,0.297273030034924,0.00559983094628452,0,1,1,0.662659768251323,0.144280289281401,0.00405134508429192
1,1,0.82254600355159,0.224961788254493,0.0168580050236855,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,1,0.993930803562255,0.850752620516823,0.324207009175395,1,1,0.82414151925078,0.0260145681581686,0,0.661435264108655,0.143412821129862,0.00657189940007933,0,0,1,0.867676621571549,0.141103172291399,2.6564916162257e-05,0,1,1,0.862553720732421,0.402091708037972,0.0535126399394165
1,1,0.82254600355159,0.224961788254493,0.0168580050236855,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,1,0.993683111213465,0.847134588665493,0.318294566343591,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,0.661435264108655,0.143412821129862,0.00657189940007933,0,0,1,0.867676621571549,0.141103172291399,2.6564916162257e-05,0,1,1,0.862553720732421,0.402091708037972,0.0535126399394165
1,1,0.827095881565155,0.232585127411438,0.0181542275662098,1,0.975921521997622,0.371269522189578,0,0,1,1,0.951446428498039,0.523571061096442,0.052292469137927,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,0.809138075288294,0.259047830146108,0.0180332772695696,0,0,1,0.98711675820199,0.308728599803494,0.00657544242826287,0,1,0.997818658892927,0.351699355006316,0.0142657350392144,0
1,1,0.58478409651594,0.0211881612646978,2.10725062796069e-06,0.921282798833819,0.536775947001868,0.0692747796505335,0,0,1,1,0.924659295965295,0.412407866905899,0.0208445742360216,1,0.997396917950854,0.711734693877551,0,0,0.886022700534008,0.357588873400744,0.0322877309267011,0,0,1,0.876801737863858,0.147262863303469,4.94454914823002e-05,0,1,0.999669350624635,0.389721717166177,0.0206049962054123,0
1,1,0.707669911301196,0.0882800676816097,0.00180670400714779,0.921282798833819,0.536775947001868,0.0692747796505335,0,0,1,1,0.922008249170555,0.403142679684706,0.0189928572763757,1,1,0.82414151925078,0.0260145681581686,0,0.886022700534008,0.357588873400744,0.0322877309267011,0,0,1,0.99999986013127,0.462148416476984,0.0323299943163036,0,1,1,0.567856503314566,0.0817799516453459,0.000660251587059649
1,1,0.707669911301196,0.0882800676816097,0.00180670400714779,0.921282798833819,0.536775947001868,0.0692747796505335,0,0,1,1,0.933464048740435,0.445153305375985,0.0282672232264137,1,1,0.82414151925078,0.0260145681581686,0,0.886022700534008,0.357588873400744,0.0322877309267011,0,0,1,1,0.493076785151549,0.0416903414651337,5.38434638813512e-06,1,1,0.591621534416484,0.0950766058356409,0.00112903373315149
1,1,0.840277578825065,0.255934267815679,0.0224380046865254,0.921282798833819,0.536775947001868,0.0692747796505335,0,0,1,1,0.996585809706402,0.89471049174978,0.407852621399524,1,1,0.978017689906348,0.563735691987513,0.125,0.510921761122364,0.0744049657512741,0.0022541596586962,0,0,1,0.990496781401752,0.323996290674487,0.00803471621977738,0,1,1,0.904728989896032,0.498761047692132,0.0902170978421911
1,0.996221599654664,0.455104350294565,0.00135695705095238,0,1,1,0.977727630862076,0.718245479605206,0.240056573524358,0.997449541589105,0.795029512155356,0.209186266572604,0,0,1,1,0.843662450972545,0.0446573157891496,5.68957669549386e-05,1,1,0.753937878204742,0.137174230554288,0,1,1,0.885573794605467,0.440352161199532,0.0648666086890072,1,0.999846654849908,0.399413387398841,0.0225004599283643,0
1,0.979075194810332,0.369292203254467,0,0,1,1,0.589273542600897,0.020736,0,1,0.999081999025951,0.711401072577557,0.0738126697723106,0,0.980574545879504,0.799047724025653,0.278224921602356,0,0,1,0.969241666797659,0.438575849369357,0.00877912573491846,0,1,0.953342937410113,0.226683361368035,0.00153924297805984,0,0.99592534090083,0.652368484182722,0.0546506361094697,0,0
1,1,0.848682250916888,0.271873853029488,0.0256389183903977,0.921282798833819,0.536775947001868,0.0692747796505335,0,0,1,1,0.999854126045723,0.985784215589009,0.752736249591285,1,1,0.950842471784199,0.355391326835335,0.0414770141101502,0.248685328870964,0.0146783382298588,0.000177441620940795,0,0,0.999900836279391,0.786863846782643,0.100705042668886,0,0,1,1,0.908886907334988,0.509819566828335,0.0952206100548935
1,1,0.788443121124685,0.174098970180403,0.0094660332271279,1,0.975921521997622,0.371269522189578,0,0,1,1,0.997490765065196,0.912905482241626,0.45087664020131,1,1,0.861682542223645,0.0690171111206891,0.000455166135639508,0.45229114223749,0.0556768955125759,0.0014195262247597,0,0,1,0.987757285415557,0.311390366571884,0.00681649051029212,0,1,1,0.891123424423373,0.464718398634111,0.0759054333960662
1,1,0.72028669654368,0.0990454930249316,0.00243940600819299,1,0.975921521997622,0.371269522189578,0,0,1,1,0.964683572024492,0.595035316830062,0.0834390107995744,1,1,0.861682542223645,0.0690171111206891,0.000455166135639508,0.703703447811388,0.170127592957585,0.00874718450359556,0,0,0.986759941241552,0.605592857331151,0.0516536742425299,0,0,1,1,0.556424991854255,0.0758856428304615,0.000494857915440141
1,1,0.882867897672367,0.346704093185915,0.0438242279033699,1,0.975921521997622,0.371269522189578,0,0,1,1,0.988002321815333,0.777026543358961,0.223806486880466,1,1,0.843662450972545,0.0446573157891496,5.68957669549386e-05,0.45229114223749,0.0556768955125759,0.0014195262247597,0,0,0.998110905257774,0.718734164106708,0.0781404783249461,0,0,1,1,0.593314160462195,0.0960794871729952,0.00116983203080581
1,1,0.882867897672367,0.346704093185915,0.0438242279033699,1,0.975921521997622,0.371269522189578,0,0,1,1,0.987613237759996,0.772882491144735,0.219192066965194,1,1,0.843662450972545,0.0446573157891496,5.68957669549386e-05,0.45229114223749,0.0556768955125759,0.0014195262247597,0,0,0.998110905257774,0.718734164106708,0.0781404783249461,0,0,1,1,0.593314160462195,0.0960794871729952,0.00116983203080581
1,1,0.872117288877065,0.321258526401936,0.037037037037037,1,0.975921521997622,0.371269522189578,0,0,1,1,0.999843710278075,0.985132967678312,0.747533022106519,0.999573572431147,0.971946546533271,0.562813679061635,0,0,0.171021348201523,0.00663614043309339,5.25750453614703e-05,0,0,0.86201338637026,0.302477996744979,0.0131013886695929,0,0,1,1,0.953538135523033,0.656010714894664,0.181224820863738
1,1,0.72645661807673,0.104629185555547,0.00280475058581567,1,0.975921521997622,0.371269522189578,0,0,1,1,0.996329848225184,0.889945742306668,0.397542234887034,1,0.999833402748855,0.780984943405042,0.00561914672216441,0,0.45229114223749,0.0556768955125759,0.0014195262247597,0,0,0.926919468906497,0.408048461586033,0.022875462638982,0,0,1,1,0.983993354776072,0.812784866454402,0.336694344774078
1,1,0.744420683806159,0.122153249582979,0.00411572388273572,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,1,0.99832549059238,0.932289576173897,0.5047737613335,1,1,0.96623108941007,0.458658387158347,0.0757282658170232,0.45229114223749,0.0556768955125759,0.0014195262247597,0,0,0.822534740696842,0.256460283863658,0.00975757540046165,0,0,1,1,0.983452466638277,0.809075851457088,0.331796451450672
